point_hour,count,mae,bias,rmse,p50_abs_err,p90_abs_err,level_1,_abs
5__16,215,9.102008059053386,3.8187715467920587,12.571584147619356,6.599133237456094,20.688124300041974,tail_30m,0.027906976744186046
5__16,215,9.102008059053386,3.8187715467920587,12.571584147619356,6.599133237456094,20.688124300041974,tail_45m,0.004651162790697674
5__13,209,8.836017470541462,5.5477078391340555,12.116640740398509,6.221925473252522,20.639673235542155,tail_30m,0.023923444976076555
5__13,209,8.836017470541462,5.5477078391340555,12.116640740398509,6.221925473252522,20.639673235542155,tail_45m,0.004784688995215311
448__15,221,11.472148069281163,-6.258678015467798,13.810986737667358,11.116153112372125,20.624747656778247,tail_30m,0.02262443438914027
448__15,221,11.472148069281163,-6.258678015467798,13.810986737667358,11.116153112372125,20.624747656778247,tail_45m,0.0
370__14,313,9.9929997281653,1.5668749583606012,14.404740153516347,7.040286691398439,20.07900057954446,tail_30m,0.05750798722044728
370__14,313,9.9929997281653,1.5668749583606012,14.404740153516347,7.040286691398439,20.07900057954446,tail_45m,0.025559105431309903
385__14,216,9.193395909541467,-0.08828007335103781,11.881604601720696,7.453864969638925,20.016310665546126,tail_30m,0.018518518518518517
385__14,216,9.193395909541467,-0.08828007335103781,11.881604601720696,7.453864969638925,20.016310665546126,tail_45m,0.0
456__17,200,10.959822328818504,2.399001739218848,14.643301610191266,8.80884364711477,20.008025117422275,tail_30m,0.04
456__17,200,10.959822328818504,2.399001739218848,14.643301610191266,8.80884364711477,20.008025117422275,tail_45m,0.015
370__16,296,10.614319207434344,-6.782396905182236,12.734054769304935,10.162225041827604,19.567713597939772,tail_30m,0.013513513513513514
370__16,296,10.614319207434344,-6.782396905182236,12.734054769304935,10.162225041827604,19.567713597939772,tail_45m,0.0
276__14,260,9.120789981631185,2.9730237020787076,12.213297776261719,6.923765345554646,19.56577845154327,tail_30m,0.03461538461538462
276__14,260,9.120789981631185,2.9730237020787076,12.213297776261719,6.923765345554646,19.56577845154327,tail_45m,0.0038461538461538464
408__13,250,8.202042636711647,4.367837792375153,11.64779231767684,5.358562235461884,19.264862933190123,tail_30m,0.032
408__13,250,8.202042636711647,4.367837792375153,11.64779231767684,5.358562235461884,19.264862933190123,tail_45m,0.008
640__10,230,10.031068823984699,-0.3235764273862256,12.732811120605643,8.769948302516463,19.180536947737938,tail_30m,0.0391304347826087
640__10,230,10.031068823984699,-0.3235764273862256,12.732811120605643,8.769948302516463,19.180536947737938,tail_45m,0.0
448__12,236,10.786527448325211,-3.3399919971560315,12.852183094445124,10.194283819301141,19.130117867302022,tail_30m,0.00847457627118644
448__12,236,10.786527448325211,-3.3399919971560315,12.852183094445124,10.194283819301141,19.130117867302022,tail_45m,0.0
292__8,206,10.731818069051984,3.512319118284864,20.247894784789317,6.598399739429587,19.112944089012945,tail_30m,0.06310679611650485
292__8,206,10.731818069051984,3.512319118284864,20.247894784789317,6.598399739429587,19.112944089012945,tail_45m,0.03398058252427184
571__16,221,10.956828966502584,-9.370060628820402,12.448974194766008,10.883638620374196,18.580546595801074,tail_30m,0.0
571__16,221,10.956828966502584,-9.370060628820402,12.448974194766008,10.883638620374196,18.580546595801074,tail_45m,0.0
70__14,203,9.240666383611185,-4.197594012506643,11.555158382440336,7.4852365232452485,18.563677249945805,tail_30m,0.0049261083743842365
70__14,203,9.240666383611185,-4.197594012506643,11.555158382440336,7.4852365232452485,18.563677249945805,tail_45m,0.0
370__17,223,10.472514322976453,-5.961445791395013,13.121839970618748,9.792130699709816,18.53464108398742,tail_30m,0.02242152466367713
370__17,223,10.472514322976453,-5.961445791395013,13.121839970618748,9.792130699709816,18.53464108398742,tail_45m,0.008968609865470852
383__14,202,10.518880853207047,-8.904664857709372,11.92738084935771,11.048865910480666,17.481702623480146,tail_30m,0.0
383__14,202,10.518880853207047,-8.904664857709372,11.92738084935771,11.048865910480666,17.481702623480146,tail_45m,0.0
370__13,253,9.263433807693607,2.656687670683708,14.988322536090658,6.215482276834766,17.273811851086027,tail_30m,0.03557312252964427
370__13,253,9.263433807693607,2.656687670683708,14.988322536090658,6.215482276834766,17.273811851086027,tail_45m,0.02766798418972332
408__12,233,7.51079686628955,3.8781455171576495,10.229490782677543,5.434908964159636,17.084386154948106,tail_30m,0.017167381974248927
408__12,233,7.51079686628955,3.8781455171576495,10.229490782677543,5.434908964159636,17.084386154948106,tail_45m,0.0
84__14,209,9.88838320665638,-8.522773347829892,11.279859005628548,10.507242084923938,16.55465622586506,tail_30m,0.0
84__14,209,9.88838320665638,-8.522773347829892,11.279859005628548,10.507242084923938,16.55465622586506,tail_45m,0.0
97__8,307,7.453543566728524,4.662958668267855,9.86099042556254,5.372952554996246,16.528877275731343,tail_30m,0.009771986970684038
97__8,307,7.453543566728524,4.662958668267855,9.86099042556254,5.372952554996246,16.528877275731343,tail_45m,0.0
383__13,227,9.228808043950986,-6.154038606594795,10.872171215651958,8.85464647344837,16.508683479885175,tail_30m,0.0
383__13,227,9.228808043950986,-6.154038606594795,10.872171215651958,8.85464647344837,16.508683479885175,tail_45m,0.0
571__15,231,8.977005693483084,-3.493758045393872,11.443829621621196,7.764204578860056,16.442418839144274,tail_30m,0.017316017316017316
571__15,231,8.977005693483084,-3.493758045393872,11.443829621621196,7.764204578860056,16.442418839144274,tail_45m,0.004329004329004329
372__13,250,8.782994056034008,-4.16855609072442,10.658226854078805,8.216678773920723,15.967807254086313,tail_30m,0.004
372__13,250,8.782994056034008,-4.16855609072442,10.658226854078805,8.216678773920723,15.967807254086313,tail_45m,0.004
372__14,260,8.604670601084216,-4.553217849253003,10.533388448765018,7.629036752829293,15.759355377658286,tail_30m,0.0038461538461538464
372__14,260,8.604670601084216,-4.553217849253003,10.533388448765018,7.629036752829293,15.759355377658286,tail_45m,0.0
84__13,212,8.562752006723768,-4.077103859625851,10.658900085818189,7.726891636278902,15.662418976489079,tail_30m,0.0047169811320754715
84__13,212,8.562752006723768,-4.077103859625851,10.658900085818189,7.726891636278902,15.662418976489079,tail_45m,0.0047169811320754715
408__15,237,7.708326334788202,1.3974820562733352,10.764121089241156,5.682979060738724,15.639001179547947,tail_30m,0.02109704641350211
408__15,237,7.708326334788202,1.3974820562733352,10.764121089241156,5.682979060738724,15.639001179547947,tail_45m,0.012658227848101266
62__14,267,8.547892344544897,4.221089152284787,13.062490948102305,6.075032887963218,15.471965909295966,tail_30m,0.0449438202247191
62__14,267,8.547892344544897,4.221089152284787,13.062490948102305,6.075032887963218,15.471965909295966,tail_45m,0.018726591760299626
372__15,203,8.554907839659625,-5.121184521325377,10.063436893451337,8.1535508438654,15.405093458399046,tail_30m,0.0
372__15,203,8.554907839659625,-5.121184521325377,10.063436893451337,8.1535508438654,15.405093458399046,tail_45m,0.0
440__16,208,7.402336648928276,2.580079263592107,9.856607712895816,5.438240336812553,15.33009491812589,tail_30m,0.014423076923076924
440__16,208,7.402336648928276,2.580079263592107,9.856607712895816,5.438240336812553,15.33009491812589,tail_45m,0.0
408__16,204,7.437171756197372,2.8379144417113085,11.246799393508567,5.042903487551946,15.081793820779149,tail_30m,0.03431372549019608
408__16,204,7.437171756197372,2.8379144417113085,11.246799393508567,5.042903487551946,15.081793820779149,tail_45m,0.00980392156862745
640__9,230,7.375098348723874,-0.6112339139558118,9.282393934822542,6.507716710994707,14.75223402558925,tail_30m,0.008695652173913044
640__9,230,7.375098348723874,-0.6112339139558118,9.282393934822542,6.507716710994707,14.75223402558925,tail_45m,0.0
97__13,230,6.308268957081342,1.5364812388150582,8.605670604736728,4.786289050220393,14.666405333541494,tail_30m,0.0
97__13,230,6.308268957081342,1.5364812388150582,8.605670604736728,4.786289050220393,14.666405333541494,tail_45m,0.0
401__14,226,8.921596248906766,2.1046277656115224,14.730814660437163,5.8621835099687996,14.44827283907386,tail_30m,0.05309734513274336
401__14,226,8.921596248906766,2.1046277656115224,14.730814660437163,5.8621835099687996,14.44827283907386,tail_45m,0.03982300884955752
411__10,244,7.780334468311023,-6.767427432666382,8.940266294858715,7.761045715519623,14.11148211557446,tail_30m,0.0
411__10,244,7.780334468311023,-6.767427432666382,8.940266294858715,7.761045715519623,14.11148211557446,tail_45m,0.0
277__15,203,6.280721635677987,2.7610412030789733,8.17167153484785,5.084281331845212,13.948217848454686,tail_30m,0.0
277__15,203,6.280721635677987,2.7610412030789733,8.17167153484785,5.084281331845212,13.948217848454686,tail_45m,0.0
252__14,324,8.082919133178565,-3.6807397706145677,9.694513621198611,7.710293248410757,13.912445266436634,tail_30m,0.0
252__14,324,8.082919133178565,-3.6807397706145677,9.694513621198611,7.710293248410757,13.912445266436634,tail_45m,0.0
383__12,200,7.676007695032191,-4.385423877020037,13.119195697793499,6.394271876007192,13.89037029727047,tail_30m,0.005
383__12,200,7.676007695032191,-4.385423877020037,13.119195697793499,6.394271876007192,13.89037029727047,tail_45m,0.005
408__17,220,7.364597022141858,1.5903928223886736,10.009944048183032,6.099151509602299,13.649454536180775,tail_30m,0.01818181818181818
408__17,220,7.364597022141858,1.5903928223886736,10.009944048183032,6.099151509602299,13.649454536180775,tail_45m,0.0
408__14,250,7.948841021001266,1.998908011680863,13.61410552153553,5.904083027010395,13.53147557341044,tail_30m,0.024
408__14,250,7.948841021001266,1.998908011680863,13.61410552153553,5.904083027010395,13.53147557341044,tail_45m,0.016
411__9,275,7.172274841552757,-5.798785230569553,8.448374807505854,6.663888174782535,13.385225379894454,tail_30m,0.0
411__9,275,7.172274841552757,-5.798785230569553,8.448374807505854,6.663888174782535,13.385225379894454,tail_45m,0.0
97__9,322,6.202837632742179,0.08305067872176371,9.055234860519118,4.372608905105194,13.337229591524183,tail_30m,0.018633540372670808
97__9,322,6.202837632742179,0.08305067872176371,9.055234860519118,4.372608905105194,13.337229591524183,tail_45m,0.0
640__6,240,6.401365450071157,1.6300536869625475,8.662424008453529,5.270274287934326,12.731822436925876,tail_30m,0.008333333333333333
640__6,240,6.401365450071157,1.6300536869625475,8.662424008453529,5.270274287934326,12.731822436925876,tail_45m,0.0
97__10,269,6.47723455888974,0.3889806262195395,8.981024237212969,5.030885915899816,12.693590168134255,tail_30m,0.011152416356877323
97__10,269,6.47723455888974,0.3889806262195395,8.981024237212969,5.030885915899816,12.693590168134255,tail_45m,0.0037174721189591076
640__8,230,6.7237358745915845,0.38842045701896916,10.873998748715566,5.490948421031289,12.661326905568206,tail_30m,0.008695652173913044
640__8,230,6.7237358745915845,0.38842045701896916,10.873998748715566,5.490948421031289,12.661326905568206,tail_45m,0.004347826086956522
252__15,279,7.081367153528069,-4.29979949741827,8.51927640171943,6.600642582692178,12.528879478115956,tail_30m,0.0
252__15,279,7.081367153528069,-4.29979949741827,8.51927640171943,6.600642582692178,12.528879478115956,tail_45m,0.0
420__14,204,6.611850307151762,-2.8721564876451886,8.1084549491179,6.1616162854300605,12.291904516664967,tail_30m,0.0
420__14,204,6.611850307151762,-2.8721564876451886,8.1084549491179,6.1616162854300605,12.291904516664967,tail_45m,0.0
330__14,208,6.9447329283592865,-4.289388470954424,8.27414075992663,6.863848350187343,12.0296874922173,tail_30m,0.0
330__14,208,6.9447329283592865,-4.289388470954424,8.27414075992663,6.863848350187343,12.0296874922173,tail_45m,0.0
252__13,322,6.630241276181152,-4.933676142032478,7.6529238389960685,6.505831449587655,12.00016768164876,tail_30m,0.0
252__13,322,6.630241276181152,-4.933676142032478,7.6529238389960685,6.505831449587655,12.00016768164876,tail_45m,0.0
401__13,218,7.425565004879724,-0.7059401110670223,10.999312193073681,5.749329843654422,11.997889487217256,tail_30m,0.03211009174311927
401__13,218,7.425565004879724,-0.7059401110670223,10.999312193073681,5.749329843654422,11.997889487217256,tail_45m,0.009174311926605505
571__14,214,6.360334993724548,-1.6905500237537816,7.855316850171709,5.9579645387659514,11.937501236865119,tail_30m,0.0
571__14,214,6.360334993724548,-1.6905500237537816,7.855316850171709,5.9579645387659514,11.937501236865119,tail_45m,0.0
496__14,239,6.624687400849618,-1.2299039505847433,8.656054350417394,5.5034218064332165,11.821389671075002,tail_30m,0.012552301255230125
496__14,239,6.624687400849618,-1.2299039505847433,8.656054350417394,5.5034218064332165,11.821389671075002,tail_45m,0.0
496__13,265,6.053426314907168,1.1165453245243646,8.105942591114674,4.84662525782781,11.798009981031006,tail_30m,0.007547169811320755
496__13,265,6.053426314907168,1.1165453245243646,8.105942591114674,4.84662525782781,11.798009981031006,tail_45m,0.0
330__15,213,6.072530565909229,-2.2518911539828674,7.410584528364998,5.6118886585112335,11.795792290597344,tail_30m,0.0
330__15,213,6.072530565909229,-2.2518911539828674,7.410584528364998,5.6118886585112335,11.795792290597344,tail_45m,0.0
582__15,203,5.450292333319691,1.1879064939290183,7.264404652923852,4.185261122040149,11.51005327005698,tail_30m,0.0
582__15,203,5.450292333319691,1.1879064939290183,7.264404652923852,4.185261122040149,11.51005327005698,tail_45m,0.0
40__15,377,6.360807989917588,0.8867937767843583,10.979139052478216,4.281892471425444,11.28905178458501,tail_30m,0.03183023872679045
40__15,377,6.360807989917588,0.8867937767843583,10.979139052478216,4.281892471425444,11.28905178458501,tail_45m,0.01856763925729443
62__13,207,5.761494822802585,0.9453160062236516,7.239443541376739,5.014199326956655,11.228774680139775,tail_30m,0.0
62__13,207,5.761494822802585,0.9453160062236516,7.239443541376739,5.014199326956655,11.228774680139775,tail_45m,0.0
270__15,209,5.718841757078969,-3.0301968177789487,6.875737114351031,5.244213770810145,11.154331540449952,tail_30m,0.0
270__15,209,5.718841757078969,-3.0301968177789487,6.875737114351031,5.244213770810145,11.154331540449952,tail_45m,0.0
252__16,251,6.08703273935843,-4.42400089218397,7.026314999528332,5.669321699527586,10.984097503808883,tail_30m,0.0
252__16,251,6.08703273935843,-4.42400089218397,7.026314999528332,5.669321699527586,10.984097503808883,tail_45m,0.0
270__14,205,6.057283284579462,-1.8066855150667058,7.57663225640876,5.326052032056506,10.888448077865243,tail_30m,0.0
270__14,205,6.057283284579462,-1.8066855150667058,7.57663225640876,5.326052032056506,10.888448077865243,tail_45m,0.0
270__16,212,5.773969715257957,-4.2285156124720835,6.945682721074992,5.312753872298405,10.8598153919918,tail_30m,0.0
270__16,212,5.773969715257957,-4.2285156124720835,6.945682721074992,5.312753872298405,10.8598153919918,tail_45m,0.0
277__14,217,5.270024258745157,2.6417784481795445,7.158336968732992,4.114167416119599,10.844937589150266,tail_30m,0.004608294930875576
277__14,217,5.270024258745157,2.6417784481795445,7.158336968732992,4.114167416119599,10.844937589150266,tail_45m,0.0
270__17,203,5.70922934747857,-2.0487354401055766,6.8520459027962,5.342806287674744,10.708631932683332,tail_30m,0.0
270__17,203,5.70922934747857,-2.0487354401055766,6.8520459027962,5.342806287674744,10.708631932683332,tail_45m,0.0
611__16,206,5.763252928064361,-3.7324638403329495,6.876561323448208,5.367506074828231,10.69691868146137,tail_30m,0.0
611__16,206,5.763252928064361,-3.7324638403329495,6.876561323448208,5.367506074828231,10.69691868146137,tail_45m,0.0
97__7,225,5.220374301667795,1.6189328986678277,6.934626725359213,4.155991679577287,10.640737125676708,tail_30m,0.0
97__7,225,5.220374301667795,1.6189328986678277,6.934626725359213,4.155991679577287,10.640737125676708,tail_45m,0.0
40__14,351,6.042741770241154,1.3901429328830353,9.023375030425159,4.667200772266607,10.614202287376902,tail_30m,0.022792022792022793
40__14,351,6.042741770241154,1.3901429328830353,9.023375030425159,4.667200772266607,10.614202287376902,tail_45m,0.002849002849002849
401__15,207,6.0250738357421785,-1.5516434984596104,8.524222501954666,5.095546092792517,10.518193259317632,tail_30m,0.00966183574879227
401__15,207,6.0250738357421785,-1.5516434984596104,8.524222501954666,5.095546092792517,10.518193259317632,tail_45m,0.00966183574879227
338__15,219,5.805722514443724,0.2596148285333423,8.299747387923034,4.479573863377011,10.506513156808705,tail_30m,0.0182648401826484
338__15,219,5.805722514443724,0.2596148285333423,8.299747387923034,4.479573863377011,10.506513156808705,tail_45m,0.0
330__13,231,5.522055046861982,-2.527819463580993,6.689314806050665,4.6519340067744785,10.445453239601708,tail_30m,0.0
330__13,231,5.522055046861982,-2.527819463580993,6.689314806050665,4.6519340067744785,10.445453239601708,tail_45m,0.0
411__8,261,5.655843597186224,-3.416837610106124,6.709856701677467,5.372177201872965,10.350078918624238,tail_30m,0.0
411__8,261,5.655843597186224,-3.416837610106124,6.709856701677467,5.372177201872965,10.350078918624238,tail_45m,0.0
286__14,213,5.1832574485668195,-0.06895142222794824,6.741223764335524,4.4170308993752965,10.348551791761317,tail_30m,0.0
286__14,213,5.1832574485668195,-0.06895142222794824,6.741223764335524,4.4170308993752965,10.348551791761317,tail_45m,0.0
611__15,217,5.484375720085983,-3.468501942885055,6.585230170049686,5.161847165258795,10.345591794446914,tail_30m,0.0
611__15,217,5.484375720085983,-3.468501942885055,6.585230170049686,5.161847165258795,10.345591794446914,tail_45m,0.0
338__14,257,5.533780807630395,0.46960608418982425,7.613445595615633,4.433379976517493,10.293337426656153,tail_30m,0.011673151750972763
338__14,257,5.533780807630395,0.46960608418982425,7.613445595615633,4.433379976517493,10.293337426656153,tail_45m,0.0
453__9,215,5.125834736478941,-1.6998442635436637,6.472900284479504,4.52078854050751,10.22375259601738,tail_30m,0.0
453__9,215,5.125834736478941,-1.6998442635436637,6.472900284479504,4.52078854050751,10.22375259601738,tail_45m,0.0
512__13,219,4.994867383560171,2.0818363443022534,7.23583617197904,3.6590266390627946,10.213228370674326,tail_30m,0.0091324200913242
512__13,219,4.994867383560171,2.0818363443022534,7.23583617197904,3.6590266390627946,10.213228370674326,tail_45m,0.0
496__12,238,5.164132124070521,-0.6537884858966282,6.620122619392615,4.218205329469335,10.155445284676768,tail_30m,0.004201680672268907
496__12,238,5.164132124070521,-0.6537884858966282,6.620122619392615,4.218205329469335,10.155445284676768,tail_45m,0.0
40__16,295,4.717133408064229,-0.7837531443514058,5.910189307067764,4.106331600256773,9.922533265520304,tail_30m,0.0
40__16,295,4.717133408064229,-0.7837531443514058,5.910189307067764,4.106331600256773,9.922533265520304,tail_45m,0.0
496__15,217,5.2280172569329615,-2.0267887987803506,7.577173897548697,4.582817088702578,9.921710616369008,tail_30m,0.004608294930875576
496__15,217,5.2280172569329615,-2.0267887987803506,7.577173897548697,4.582817088702578,9.921710616369008,tail_45m,0.004608294930875576
512__14,292,5.236564070543779,0.9446666214255153,6.97876543928472,4.305826717957715,9.900626539722987,tail_30m,0.00684931506849315
512__14,292,5.236564070543779,0.9446666214255153,6.97876543928472,4.305826717957715,9.900626539722987,tail_45m,0.0
97__12,200,5.124669656273494,0.815494357578258,6.318408981407744,4.5273307824641265,9.858296661869101,tail_30m,0.0
97__12,200,5.124669656273494,0.815494357578258,6.318408981407744,4.5273307824641265,9.858296661869101,tail_45m,0.0
512__15,247,4.782265741908208,1.729557950762975,6.533928475933422,3.645057216507782,9.628744008515838,tail_30m,0.0
512__15,247,4.782265741908208,1.729557950762975,6.533928475933422,3.645057216507782,9.628744008515838,tail_45m,0.0
40__13,279,5.055281226105702,-0.076225762610237,6.271895249908906,4.390420377147599,9.573910282947868,tail_30m,0.0
40__13,279,5.055281226105702,-0.076225762610237,6.271895249908906,4.390420377147599,9.573910282947868,tail_45m,0.0
97__11,239,4.965157006846006,-1.5426291041739186,6.232389984150405,4.283493124060797,9.56339446617343,tail_30m,0.0
97__11,239,4.965157006846006,-1.5426291041739186,6.232389984150405,4.283493124060797,9.56339446617343,tail_45m,0.0
252__12,262,4.8692571627376235,-3.135019540981066,5.865730257076918,4.410206066850918,9.189343990967387,tail_30m,0.0
252__12,262,4.8692571627376235,-3.135019540981066,5.865730257076918,4.410206066850918,9.189343990967387,tail_45m,0.0
40__12,216,4.590098634284437,-0.6207548927393391,5.968831420884771,3.9206527452039275,8.893517248751344,tail_30m,0.0
40__12,216,4.590098634284437,-0.6207548927393391,5.968831420884771,3.9206527452039275,8.893517248751344,tail_45m,0.0
40__11,219,4.599947176631226,-0.19601759697792734,6.0003343301532865,3.9201120494623787,8.717616402103726,tail_30m,0.0045662100456621
40__11,219,4.599947176631226,-0.19601759697792734,6.0003343301532865,3.9201120494623787,8.717616402103726,tail_45m,0.0
40__17,251,4.438579922016168,-0.06299440522950776,5.4307957246467256,3.856615431060945,8.654473961605785,tail_30m,0.0
40__17,251,4.438579922016168,-0.06299440522950776,5.4307957246467256,3.856615431060945,8.654473961605785,tail_45m,0.0
338__13,210,4.532192277421442,-1.8255500694129432,5.38061132888609,4.406914688479912,8.48911441946516,tail_30m,0.0
338__13,210,4.532192277421442,-1.8255500694129432,5.38061132888609,4.406914688479912,8.48911441946516,tail_45m,0.0
